scientific_name,Adult_svl_cm,Body_mass_g,Maturity_d,Max_longevity_d,Longevity_d,Litter_clutch_size,Trophic_level,Diel_activity,Habitat_breadth_IUCN
Trioceros tempeli,,31.99447555,,,,21.5,Carnivore,,2
Trioceros tremperi,,,,,,,,,
Trioceros werneri,,24.97297363,,,,19,Carnivore,,2
Trioceros wiedersheimi,,23.39418619,,,,8.999119109,,,4
Trionyx triunguis,,10818,,18499.9125,13842.975,34.5,,Other,13
Trogonophis wiegmanni,14.1575,4.32,913.2,5113.5,,4.25,Carnivore,Other,5
Tropidechis caritus,,252.3,,3287.25,,11.1,Carnivore,Nocturl,3
Tropidoclonion lineatum,,44.3304322,730.48,3652.5,,7.3,,Nocturl,5
Tropidodipsas annuliferus,,28.33959514,,,,,,,
Tropidodipsas fasciata,,72.55529787,,,,,,,
Tropidodipsas fischeri,,57.00821361,,,,,,,
Tropidodipsas philippii,,50.21712948,,,,,,,
Tropidodipsas repleta,,29.10358559,,,,,,,
Tropidodipsas sartorii,,114.0124894,,,,4.5,,,3
Tropidodipsas zweifeli,,21.88880812,,,,,,,
Tropidodryas serra,,180.6587063,,,,,,,
Tropidodryas striaticeps,,107.6232607,,,,,,,
Tropidolaemus huttoni,,1275.869404,,,,,,,
Tropidolaemus laticinctus,,1118.3,,2118.45,2118.45,,,,
Tropidolaemus philippensis,,52.71149307,,,,,,,
Tropidolaemus subannulatus,,466.8296902,,2118.45,2118.45,,,,5
Tropidolaemus wagleri,,384,,3615.975,2118.45,28,Carnivore,Nocturl,3
Tropidonophis aenigmaticus,,223.3572223,,,,,,,3
Tropidonophis dahlii,,585.3,,,,,,,3
Tropidonophis dendrophiops,,200.4236014,,,,,,,
Tropidonophis dolasii,,0.519755311,,,,,,,
Tropidonophis doriae,,333.4264128,,,,,,,3
Tropidonophis elongatus,,463.4469197,,,,,,,1
Tropidonophis halmahericus,,674.8140138,,,,,,,
Tropidonophis hypomelas,,239.6,,,,,,,2
Tropidonophis mairii,,283.8,,,,8.5,,,4
Tropidonophis mcdowelli,,68.4,,,,,,,3
Tropidonophis montanus,,437.5221052,,,,,,,2
Tropidonophis multiscutellatus,,239.6,,,,,,,3
Tropidonophis negrosensis,,100.4307895,,,,,,,
Tropidonophis novaeguineae,,147.3,,,,,,,3
Tropidonophis parkeri,,223.3572223,,,,,,,4
Tropidonophis picturatus,,46.98941086,,,,,,,4
Tropidonophis punctiventris,,21.81364956,,,,,,,
Tropidonophis statistictus,,179.2,,,,,,,6
Tropidonophis truncatus,,21.81364956,,,,,,,
Tropidophis battersbyi,,13.57594706,,,,,,,
Tropidophis bucculentus,,91,,,,,,,
Tropidophis canus,,22.85598803,,5880.525,3670.7625,,Carnivore,Nocturl,
Tropidophis caymanensis,,46.88133821,,9313.875,6318.825,22,Carnivore,Nocturl,
Tropidophis celiae,,19.68943145,,,,,,,
Tropidophis curtus,,21.81364956,,,,,,,
Tropidophis feicki,,41.06020515,,,,,,,
Tropidophis fuscus,,13.91578401,,,,,,,
Tropidophis galacelidus,,30.9870965,,,,,,,
Tropidophis grapiu,,11.32505408,,,,,,,
Tropidophis greenwayi,,17.17908387,,3762.075,,2.5,Carnivore,Nocturl,
Tropidophis haetianus,,73.45138682,,5606.5875,5588.325,7.25,Carnivore,Nocturl,
Tropidophis hardyi,,18.10670046,,,,,,,
Tropidophis hendersoni,,11.09587408,,,,,,,
Tropidophis jamaicensis,,18.72497254,,,,,,,
Tropidophis maculatus,,25.00172681,,,,,,,
Tropidophis melanurus,,340.3540949,,,,22,,,
Tropidophis morenoi,,22.16547355,,,,,,,
Tropidophis nigriventris,,6.190082001,,,,,,,
Tropidophis pardalis,,11.89251114,,,,,,,
Tropidophis parkeri,,59.58310718,,,,,,,
Tropidophis paucisquamis,,20.62690078,,,,5,,,
Tropidophis pilsbryi,,24.28305048,,,,,,,
Tropidophis preciosus,,30.78048407,,,,,,,
Tropidophis schwartzi,,26.90767402,,,,,,,
Tropidophis semicinctus,,31.6113883,,,,,,,
Tropidophis spiritus,,24.49531621,,,,,,,
Tropidophis stejnegeri,,65.25652763,,,,,,,
Tropidophis stullae,,9.007855688,,,,,,,
Tropidophis taczanowskyi,,14.08023762,,,,,,,
Tropidophis wrighti,,52.10973556,,,,,,,
Tropidophis xanthogaster,,7.114265151,,,,,,,
Tropidophorus assamensis,,6.197205375,,,,,Carnivore,Other,
Tropidophorus baconi,,38.8075183,,,,,,,
Tropidophorus baviensis,,16.42185862,,,,5.5,Carnivore,Other,
Tropidophorus beccarii,,20.19183182,,,,4,Carnivore,Other,
Tropidophorus berdmorei,,19.499223,,,,11.5,Carnivore,Other,
Tropidophorus boehmei,,24.071814,,,,,Carnivore,Other,
Tropidophorus brookei,,29.30446623,,,,3.45,,Other,
Tropidophorus cocincinensis,,22.21654945,,,,7.5,Carnivore,Other,
Tropidophorus davaoensis,,19.499223,,,,4.5,Carnivore,,3
Tropidophorus grayi,,38.05946982,,,,4.5,Carnivore,Other,3
Tropidophorus guangxiensis,,5.096654355,,,,,,Other,
Tropidophorus hainus,,2.922210817,,,,4,Carnivore,Other,
Tropidophorus hangm,,22.39360569,,,,,Carnivore,Other,
Tropidophorus iniquus,,18.88995675,,,,,,,
Tropidophorus laotus,,12.18159869,,2191.5,,4.8,Carnivore,Other,2
Tropidophorus latiscutatus,,22.93074324,,,,,,Nocturl,2
Tropidophorus matsuii,,17.70054479,,,,,,Other,
Tropidophorus microlepis,,11.80160318,,,,8,Carnivore,Other,
Tropidophorus micropus,,1.108431624,,,,3,,Other,
Tropidophorus misaminius,,31.19444792,,,,3,,Other,3
Tropidophorus mocquardii,,18.21947851,,,,4,,Other,
Tropidophorus murphyi,,19.07730359,,,,4,,Nocturl,
Tropidophorus noggei,10.155,29.44421634,,,,4.499935169,Carnivore,Nocturl,
Tropidophorus partelloi,,46.57930468,,,,5,,Other,2
Tropidophorus perplexus,,7.799150553,,,,,,Other,
Tropidophorus robinsoni,,8.505690191,,,,4.5,,Other,
Tropidophorus sebi,,,,,,,,,
Tropidophorus sinicus,,7.114265151,,,,6,Carnivore,Nocturl,
Tropidophorus thai,,10.48564274,,,,,Carnivore,Other,
Tropidosaura cottrelli,,6.699423047,,,,4,Carnivore,,1
Tropidosaura essexi,,3.309472288,,,,2,,,4
Tropidosaura gularis,,5.585928745,,,,6.000336769,Carnivore,Other,2
Tropidosaura monta,,6.699423047,,,,4.5,Carnivore,Other,4
Tropidoscincus aubrianus,,38.8075183,,,,,,Other,3
Tropidoscincus boreus,,18.21947851,,,,2.5,,Other,3
Tropidoscincus variabilis,,16.17179278,,,,2.900135298,Carnivore,Other,3
Tropidurus arerius,,26.82672223,,,,,,,1
Tropidurus bogerti,,28.50509134,,,,1,,Other,2
Tropidurus callathelys,,33.80324181,,,,1.999930935,Carnivore,Other,
Tropidurus catalanensis,,76.71807447,,,,,,Other,
Tropidurus chromatops,,45.19279722,,,,4.499935169,Carnivore,Other,3
Tropidurus cocorobensis,,12.89124776,,,,3.02464946,Omnivore,Other,
Tropidurus erythrocephalus,,17.51940251,,,,1.999930935,,Other,3
Tropidurus etheridgei,6.8695,52.2396189,,,,5.55,Omnivore,Other,
Tropidurus guarani,8.7215,52.2396189,,,,2,Carnivore,Other,
Tropidurus helee,,13.57594706,,,,,,Other,
Tropidurus hispidus,9.0695,24.59,,657.45,584.4,6.850074357,Omnivore,Other,
Tropidurus hygomi,,19.499223,,,,1.999930935,Carnivore,Other,
Tropidurus imbituba,,66.69033846,,,,,,Other,
Tropidurus insulanus,,23.70686853,,,,3.900071765,,Other,
Tropidurus itambere,6.892,31.1085,,,,4.12012228,Carnivore,Other,
Tropidurus jaguaribanus,,39.18709386,,,,1.999930935,,Other,
Tropidurus lagublanca,,,,,,,Carnivore,Other,
Tropidurus melanopleurus,,45.19279722,,,,1.999930935,Carnivore,Other,4
Tropidurus montanus,6.423,28.5,,,,3.494897837,Carnivore,Other,
Tropidurus mucujensis,,12.01132217,,,,1.999930935,,,
Tropidurus oreadicus,9.044,54.8,,,,4.432579161,Omnivore,Other,
Tropidurus pinima,,22.98074324,,,,2,Omnivore,Other,
Tropidurus psammostes,9.49,30.97419299,,,,4.000184255,Herbivore,Other,1
Tropidurus semitaeniatus,7.734,35.72728382,,,,2.006166849,Omnivore,Other,2
Tropidurus sertanejo,,,,,,,,Other,
Tropidurus spinulosus,8.7215,89.2,,,,4.900022114,Omnivore,Other,2
Tropidurus tarara,,,,,,,,Other,
Tropidurus teyumirim,,,,,,,,Other,
Tropidurus torquatus,8.459,48.89,152.2,1095.75,,4.71,Omnivore,Other,1
Tropidurus xanthochilus,,66.26082519,,,,5.000172675,Carnivore,Other,2
Tropiocolotes algericus,,1.2123081,,,,1,Carnivore,Nocturl,
Tropiocolotes bisharicus,,0.775811447,,,,,Carnivore,Nocturl,
Tropiocolotes hormozganensis,,,,,,,,Nocturl,
Tropiocolotes ttereri,2.6165,0.68706844,,821.8125,657.45,1,Carnivore,Nocturl,3
Tropiocolotes ybandensis,,0.824590238,,,,,,Nocturl,
Tropiocolotes nubicus,,0.708897146,,,,1,,Nocturl,1
Tropiocolotes scortecci,,0.69353422,,,,,,Other,1
Tropiocolotes scorteccii,,,,,,,,Nocturl,
Tropiocolotes somalicus,,0.583772303,,,,1,,Nocturl,
Tropiocolotes steudneri,2.633,1,,1205.325,657.45,1,Carnivore,Nocturl,
Tropiocolotes tripolitanus,,1.2123081,,,,1,Carnivore,Nocturl,4
Tropiocolotes wolfgangboehmei,,0.624317217,,,,,,Nocturl,
Tukutuku rakiurae,,7.180717051,,,,2,Omnivore,Other,
Tumbuscincus luteilateralis,,31.02279794,,,,3.875,Carnivore,Other,
Tupimbis cryptus,,,,,,,Omnivore,Other,
Tupimbis cuzcoensis,,,,,,5,,Other,
Tupimbis longilineus,19.6,396.2780343,,,,,Carnivore,Other,
Tupimbis matipu,,,,,,,,Other,
Tupimbis palustris,,1150.550194,,,,7.000015796,,,
Tupimbis quadrilineatus,,652.7652763,,,,,Herbivore,Other,
Tupimbis zuliensis,,,,,,,,,
Tympanocryptis centralis,5.5,5.22396189,319.62,2191.5,,7,Carnivore,Other,5
Tympanocryptis cephalus,,7.584164475,,,,7.650048469,Carnivore,Other,1
Tympanocryptis condaminensis,,8.17352142,,,,,,Other,
Tympanocryptis diabolicus,,,,,,,,Other,
Tympanocryptis fortescuensis,,,,,,,,Other,
Tympanocryptis gigas,,,,,,,,Other,
Tympanocryptis houstoni,5.5,10.09252886,,,,,,Other,2
Tympanocryptis intima,,7.19724489,,,,8.849807165,Carnivore,Other,2
Tympanocryptis pentalineata,,6.515652763,,,,,,Other,
Tympanocryptis pinguicolla,5.5,6.7,,,,,,Other,1
Tympanocryptis pseudopsephos,,,,,,,,Other,
Tympanocryptis tetraporophora,5.435,13.1,,,,8,Carnivore,Other,12
Tympanocryptis uniformis,,3.89075183,,,,,,,1
Tympanocryptis wilsoni,,4.882036028,,,,,,Other,
Typhlacontias brevipes,11.3,4.764309868,,,,3,Carnivore,Other,
Typhlacontias gracilis,,1.722911076,,,,,,,
Typhlacontias johnsonii,,3.524066946,,,,,,,
Typhlacontias kataviensis,,1.307612416,,,,,,,
Typhlacontias punctatissimus,,1.722911076,,,,,,Nocturl,
Typhlacontias rohani,,1.920442939,,,,3.5,Carnivore,Nocturl,
Typhlacontias rudebecki,,1.583375535,,,,,,,
Typhlophis squamosus,,4.184346917,,,,3,,,
Typhlops agoralionis,,2.692672223,,,,,,,
Typhlops anchaurus,,5.998955381,,,,,,,
Typhlops ane,,0.318255785,,,,,,,
Typhlops anousius,,2.895339941,,,,,,,
Typhlops arator,,66.33715352,,,,,,,
Typhlops biminiensis,,27.68470823,,,,,,,
Typhlops capitulatus,,8.896005589,,,,,,,
Typhlops cariei,,,,,,,,,
Typhlops catapontus,,8.674839594,,,,,,,
Typhlops caymanensis,,8.076892206,,,,,,,
Typhlops coecatus,,26.79584162,,,,,,,
Typhlops contorhinus,,16.57884982,,,,,,,
Typhlops disparilis,,13.68864413,,,,,,,
Typhlops dominicanus,,34.37789739,,,,,,,
Typhlops epactius,,6.684033846,,,,,,,
Typhlops eperopeus,,10.71994706,,,,,,,
Typhlops geotomus,,3.881834885,,,,,,,
Typhlops golyathi,,29.99581259,,,,,,,
Typhlops govensis,,4.377559368,,,,,,,
Typhlops granti,,3.682187873,,,,,,,
Typhlops guadeloupensis,,1.403023762,,,,,,,
Typhlops hectus,,5.713980155,,,,,,,
Typhlops hypomethes,,9.284149117,,,,,,,
Typhlops jamaicensis,,58.65690823,,,,,,,
Typhlops leptolepis,,3.999723749,,,,,,,
Typhlops longissimus,,23.18697325,,,,,,,
Typhlops lumbricalis,,7.713402925,,,,,,,
Typhlops mostus,,7.817148214,,,,,,,
Typhlops monensis,,3.487680807,,,,,,,
Typhlops ugus,,6.290291794,,,,,,,
Typhlops notorachius,,13.81783189,,,,,,,
Typhlops oxyrhinus,,7.713402925,,,,,,,
Typhlops pachyrhinus,,4.287814431,,,,,,,
Typhlops paradoxus,,6.485713079,,,,,,,
Typhlops perimychus,,10.59626863,,,,,,,
Typhlops platycephalus,,21.0188922,,,,,,,
Typhlops proancylops,,6.290291794,,,,,,,
Typhlops pusillus,,4.804196742,,,,,,,
Typhlops richardi,,22.1909821,,,,,,,
Typhlops rostellatus,,4.498899274,,,,,,,
Typhlops satelles,,24.17730417,,,,,,,
Typhlops schwartzi,,18.58902228,,,,,,,
Typhlops silus,,1.88534107,,,,,,,
Typhlops sulcatus,,17.16978654,,,,,,,
Typhlops sylleptor,,3.913224677,,,,,,,
Typhlops syntherus,,3.598746676,,,,,,,
Typhlops tetrathyreus,,9.680254395,,,,,,,
Typhlops titanops,,4.082216646,,,,,,,
Typhlops vermicularis,,4.953032424,,2264.55,,5.5,Carnivore,Nocturl,
Typhlops zenkeri,,0.708071705,,,,,,,
Typhlosaurus braini,,12.18093,,,,,Carnivore,Nocturl,
Typhlosaurus caecus,,14.08023762,,,,2,Carnivore,,3
Typhlosaurus lomiae,,3.3209752,,,,,Carnivore,,2
Typhlosaurus meyeri,,10.58408755,,,,,Carnivore,,
Typhlosaurus vermis,,25.97089681,,,,2.5,Carnivore,,3
Tytthoscincus aesculeticola,,1.404644399,,,,1.999930935,,Other,
Tytthoscincus atrigularis,,1.01519306,,,,,,Other,1
Tytthoscincus batupanggah,,,,,,,,Other,
Tytthoscincus biparietalis,,0.797164117,,,,,,Other,1
Tytthoscincus bukitensis,,1.510273765,,,,1,,Other,
Tytthoscincus butleri,,,,,,,,Other,
Tytthoscincus hallieri,,3.50375937,,,,1.999930935,,,
Tytthoscincus ishaki,,2.298074324,,,,,,Other,
Tytthoscincus jaripendek,,,,,,,,Other,
Tytthoscincus kakikecil,,,,,,,,Nocturl,
Tytthoscincus langkawiensis,,,,,,,,,
Tytthoscincus leproauricularis,,,,,,,,Other,
Tytthoscincus martae,,,,,,,,,
Tytthoscincus panchorensis,,,,,,,,Other,
Tytthoscincus parvus,,0.797164117,,,,,,,
Tytthoscincus perhentianensis,,0.420785224,,,,,,Other,
Tytthoscincus sibuensis,,,,,,,,Other,
Tytthoscincus temasekensis,,,,,,,,Other,
Tytthoscincus temengorensis,,0.780163138,,,,,,Other,
Tytthoscincus temmincki,,,,,,4.5,,,
Tytthoscincus textus,,,,,,,,,
Uma cowlesi,,,,,,2.5,Omnivore,Other,
Uma exsul,6.79,31.55002312,289.18,,,3,Omnivore,Other,1
Uma inorta,10.3,19.14352095,547.8975,2922,2958.525,2.5,Omnivore,Other,1
Uma notata,9.2115,24.69126846,547.92,2958.525,2958.525,2.499769702,Omnivore,Other,1
Uma paraphygas,,23.11032395,135.458,,,8.000092224,Omnivore,Other,1
Uma rufopunctata,9.2115,51.4,,2958.525,2958.525,2.212467216,,,2
Uma scoparia,8.343,46.9,547.92,,,2.854959817,Omnivore,Other,2
Underwoodisaurus milii,8.8,9.6,319.62,5478.75,4383,1.99986187,Carnivore,Nocturl,6
Underwoodisaurus seorsus,,18.29050108,,,,,,Nocturl,
Ungaliophis continentalis,,140.505588,,6464.925,6464.925,5.75,Carnivore,Nocturl,
Ungaliophis pamensis,,153.1543731,,5186.55,5186.55,,,,2
Uracentron azureum,,25.26740386,,,,1.99986187,Carnivore,Other,
Uracentron flaviceps,9.9825,72.94575103,,,,1.99986187,Carnivore,Other,
Uranoscodon superciliosus,10.893,49.9,,2154.975,,8.649839594,Carnivore,Other,
Urocotyledon inexpectata,,1.510273765,,,,2,,Nocturl,5
Urocotyledon palmata,,4.21821483,,,,,Carnivore,Nocturl,
Urocotyledon rasmusseni,,1.712918946,,,,,,Nocturl,
Urocotyledon weileri,,2.10188922,,,,,,Nocturl,2
Urocotyledon wolterstorffi,,2.717634363,,,,2,,Nocturl,
Uromacer catesbyi,,180.6587063,,,,,,,
Uromacer fretus,,241.6230417,,,,,,,
Uromacer oxyrhynchus,,773.9440261,,6903.225,5661.375,5,Carnivore,Other,2
Uromaceri ricardinii,,65.60726332,,,,,,,
Uromastyx acanthinura,30.911,525,1552.38,9131.25,4163.85,13,Herbivore,Other,
Uromastyx aegyptia,32.144,851.73,1826.4,8820.7875,5588.325,21.39942555,Herbivore,Other,3
Uromastyx alfredschmidti,,443.704322,,,,11.50002859,Herbivore,Other,3
Uromastyx benti,,205.354229,,2757.6375,2593.275,8.499629594,Herbivore,Other,1
Uromastyx dispar,23.16,455.9,1461.06,7487.625,4163.85,16.99808513,Herbivore,Other,
Uromastyx geyri,,274.2787086,,,,14.50053418,Herbivore,Other,
Uromastyx macfadyeni,,61.97205375,,2593.275,2593.275,10,Herbivore,Other,
Uromastyx nigriventris,,574.9,,10482.675,4163.85,,Herbivore,Other,
Uromastyx occidentalis,,1098.95292,,,,,Herbivore,Other,
Uromastyx ocellata,,133.4212391,,4218.6375,2593.275,12.0002591,Herbivore,Other,3
Uromastyx orta,15.393,111.425,730.56,4583.8875,2593.275,11,Herbivore,Other,5
Uromastyx princeps,,207.3956759,,,,,Herbivore,Other,
Uromastyx shobraki,,275.3717885,,,,,,Other,
Uromastyx thomasi,,245.3354458,,,,12.4998559,Herbivore,Other,1
Uropeltis arcticeps,,26.30133996,,,,,,,
Uropeltis beddomii,,8.495902375,,,,,,,
Uropeltis bicateta,,9.915580242,,,,,,,
Uropeltis broughami,,35.30915849,,,,,,,
Uropeltis ceylanica,,46.21905107,,,,,,,
Uropeltis dindigalensis,,26.30133996,,,,,,,
Uropeltis ellioti,,8.495902375,,,,,,,
Uropeltis grandis,,52.38002183,,,,,,,
Uropeltis liura,,17.2990818,,,,,,,
Uropeltis macrolepis,,17.79139705,,,,,,,
Uropeltis macrorhyncha,,193.6710982,,,,,,,
Uropeltis maculata,,30.57460557,,,,,,,
Uropeltis madurensis,,18.91171809,,,,,,,
Uropeltis melanogaster,,14.37744717,,,,,,,
Uropeltis myhendrae,,78.13139023,,,,,,,
Uropeltis nitida,,22.39360569,,,,,,,
Uropeltis ocellata,,73.98026375,,,,,,,
Uropeltis petersi,,3.82295891,,,,,,,
Uropeltis phillipsi,,4.483417961,,,,,,,
Uropeltis phipsonii,,11.78802987,,,,,,,
Uropeltis pulneyensis,,28.38959514,,,,,,,
Uropeltis rubrolineata,,32.89258154,,,,,,,
Uropeltis rubromaculata,,25.89106458,,,,,,,
Uropeltis shorttii,,23.70686853,,,,,,,
Uropeltis woodmasoni,,10.49626863,,,,,,,
Uroplatus alluaudi,,9.262361418,,1461,,2,Carnivore,Nocturl,2
Uroplatus ebeui,,7.114265151,,,,1.50003019,Carnivore,Nocturl,2
Uroplatus fiera,,,,,,,,Nocturl,
Uroplatus fimbriatus,,107.6107803,,2666.325,474.825,1.50003019,Carnivore,Nocturl,1
Uroplatus finiava,,5.873950421,,,,,Carnivore,Nocturl,
Uroplatus fotsivava,,,,,,,,Nocturl,
Uroplatus giganteus,,129.3597921,,,,,Carnivore,Nocturl,1
Uroplatus guentheri,,9.927027087,,,,1.500015095,Carnivore,Nocturl,1
Uroplatus henkeli,,69.8116202,,,,2.499769702,Carnivore,Nocturl,2
Uroplatus kelirambo,,,,,,,,Nocturl,
Uroplatus lineatus,14,82.60189748,,,,1.999930935,Carnivore,Nocturl,1
Uroplatus malahelo,,9.927027087,,,,2,Carnivore,Nocturl,2
Uroplatus malama,,9.597003158,,,,,Carnivore,Nocturl,2
Uroplatus phantasticus,,12.6,,3652.5,,1.99986187,Carnivore,Other,2
Uroplatus pietschmanni,,10.68298061,,,,2,Carnivore,Nocturl,2
Uroplatus sameiti,,28.50509134,,1515.7875,474.825,1.50003019,Carnivore,Nocturl,3
Urosaurus auriculatus,,14.09644399,,,,,Omnivore,Other,2
Urosaurus bicaritus,4.5045,7.7,,,,6.524688573,Carnivore,Other,1
Urosaurus clarionensis,,9.977027087,,,,,Carnivore,Other,1
Urosaurus gadovi,,5.783832317,,,,,,Other,1
Urosaurus graciosus,4.9785,5.471041674,243.52,1826.25,,4.575,Carnivore,Other,4
Urosaurus lahtelai,,7.322569341,,,,,Herbivore,Other,3
Urosaurus nigricaudus,4,10.1,,,,5,Carnivore,Other,6
Urosaurus ortus,4.9045,8.122595647,312.01,1095.75,,7.399729772,Carnivore,Other,8
Urostrophus gallardoi,,13.08085444,,,,7,Carnivore,Other,
Urostrophus vautieri,,22.82799402,,,,9.550317955,,Other,
Urotheca decipiens,,40.38226965,,,,3,,,
Urotheca dumerilli,,9.797449927,,,,,,,
Urotheca fulviceps,,56.33188279,,,,,,,
Urotheca guentheri,,61.09710125,,,,,,,
Urotheca lateristriga,,55.04038482,,,,,,,
Urotheca multilineata,,42.72814431,,,,,,,
Urotheca myersi,,11.69749696,,,,,,,
Urotheca pachyura,,74.62243792,,,,,,,
Uta encantadae,4.663,11.69499391,,,,3.549768245,Omnivore,Other,2
Uta lowei,,10.38764208,,,,,Carnivore,Other,4
Uta nolascensis,,6.383977605,,,,4.000184255,Omnivore,Other,3
Uta palmeri,,19.14255925,365.28,1826.25,,2.999853181,Omnivore,Other,2
Uta squamata,,6.99920998,,,,3.500128771,Omnivore,Other,2
Uta stansburia,4.663,9.810409526,319.62,1753.2,,3.8,Carnivore,Other,5
Uta stejnegeri,,,,,,,Carnivore,Other,
Uta tumidarostra,,14.09644399,,,,,Carnivore,Other,3
Uvidicolus sphyrurus,,7.888601176,,2100.1875,547.875,1.999930935,Carnivore,Nocturl,3
Vanzosaura multiscutata,,,,,,2,Carnivore,Other,
Vanzosaura multiscutatus,,1.095720168,,,,1.99986187,,,
Vanzosaura rubricauda,3.162,1.9,,,,1.990991671,Carnivore,Other,
Vanzosaura savanicola,,0.890524437,,,,1.999930935,Carnivore,Other,
Varanus albigularis,53.7465,11492.75,1552.36,6200.11875,5364.609375,29.24815884,Carnivore,Other,
Varanus auffenbergi,,150.5803533,,,,5.000172675,Carnivore,Other,
Varanus bangonorum,,1205.16797,,,,,Carnivore,Other,
Varanus baritji,25.2,293.4,,,,6.649807879,Carnivore,Other,
Varanus beccarii,28.36,590.7522836,1513.49,5661.375,5186.55,3.800071765,Carnivore,Other,3
Varanus bengalensis,50.55,3750,1027.299375,8035.5,4090.8,20.20226204,Carnivore,Other,11
Varanus bitatawa,62.3,10690.54879,,,,,Herbivore,Other,
Varanus boehmei,27.405,462.2905107,,,,4.000184255,Carnivore,Other,2
Varanus bogerti,28.8,441.5704474,1101,5186.55,5186.55,4.100152405,Carnivore,Other,2
Varanus brevicauda,9.81,31.18894792,502.135,,,3,Carnivore,Other,2
Varanus brevicaudus,,,547.92,,,4.5,Carnivore,Other,
Varanus bushi,12.11,64.83172168,,,,,Carnivore,Other,2
Varanus caerulivirens,39.375,1308.690961,,,,2,Carnivore,Other,
Varanus caudolineatus,10.121,14.29,152.2,4930.875,,3.85,Carnivore,Other,3
Varanus cerambonensis,,1405.923762,,,,,Carnivore,Other,
Varanus cumingi,52.369,4852.885002,913.1,5734.425,4197.331251,7.000031591,Carnivore,Other,10
Varanus dalubhasa,,2780.206634,,,,,Carnivore,Other,
Varanus doreanus,47.55,2055.890596,564.18,6355.35,6355.35,9.295,Carnivore,Other,3
Varanus douarrha,,,,,,,,Other,
Varanus dumerilii,41.55,988,,6081.4125,3908.175,18.67,Carnivore,Other,
Varanus eremius,13.85,143.5,,,,3.850348147,Carnivore,Other,2
Varanus exanthematicus,34.4125,9995.9,,6204.684375,4638.675,19.1,Carnivore,Other,8
Varanus finschi,47.55,1016.6,564.18,6355.35,6355.35,9.295,Carnivore,Other,4
Varanus flavescens,33.567,755.19,1187.09,3832.081249,1916.040625,12.25,Carnivore,Other,
Varanus giganteus,61.72,5585.212209,,7195.425,7195.425,9.049493872,Carnivore,Other,2
Varanus gilleni,12.765,65,,2374.125,,4.275,Carnivore,Other,3
Varanus glauerti,23.43625,285.8795272,304.4,5442.225,5442.225,6.95,Carnivore,Other,3
Varanus glebopalma,27.65,1276.438809,,,,6.499800097,Carnivore,Other,4
Varanus griseus,40.2575,3251.647408,1369.72,7177.1625,3430.30625,15.75070509,Carnivore,Other,
Varanus hamersleyensis,,67.47640138,,,,,,Other,
Varanus indicus,47.55,1287,564.18,6355.35,6355.35,7.875,Carnivore,Other,9
Varanus jobiensis,44.875,1927.524913,564.18,6355.35,6355.35,4,Carnivore,Other,2
Varanus juxtindicus,,2761.738928,,,,5,Carnivore,Other,4
Varanus keithhornei,26.75,436.5158322,,,,3.100273442,Carnivore,Other,
Varanus kingorum,9.795,26.6,,,,4.499870339,Carnivore,Other,1
Varanus komodoensis,105.678,47274.1301,2556.96,15888.375,6054.01875,18.3992449,Carnivore,Other,
Varanus kordensis,28.8,257.4202507,1101,5204.8125,5186.55,3.475,Carnivore,Other,3
Varanus lirungensis,,889.2005589,,,,2.499884851,Carnivore,Other,
Varanus mabitang,64,7996.4,,,,8.999559554,Herbivore,Other,1
Varanus macraei,31,930.7039377,,,,4.02531619,Carnivore,Other,1
Varanus marmoratus,50.412,11721.95366,913.1,5734.425,4197.331251,11.00018528,Carnivore,Other,8
Varanus melinus,45.8575,2825.6791,1305,3506.4,,7,Carnivore,Other,
Varanus mertensi,36.729,1121.2,1186.722,7414.575,7414.575,9.7,Carnivore,Other,2
Varanus mitchelli,24.085,282.2961062,,2410.65,2410.65,11.85,Carnivore,Other,5
Varanus nebulosus,50.55,6872.95,1027.299375,8035.5,4090.8,18.35,Carnivore,Other,
Varanus nesterovi,,,,,,,,Other,
Varanus niloticus,53.75,13952.03838,1004.4575,6318.825,5332.65,23.4,Carnivore,Other,
Varanus nuchalis,53.756,4988.6,913.1,5734.425,4197.331251,10.50025872,Carnivore,Other,9
Varanus obor,,1781.489384,,,,,Carnivore,Other,
Varanus olivaceus,59.07625,6736.44578,1095.72,6428.4,5442.225,8.300340481,Herbivore,Other,1
Varanus palawanensis,,11725.47683,,,,,Carnivore,Other,
Varanus panoptes,42.1,9571.2,844.71,6684.075,2556.75,8.65,Carnivore,Other,13
